2026,Dawn of the Planet of the Apes,2014,,,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis
2027,Dawn of the Planet of the Apes,2014,,,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis
2028,Dawn of the Planet of the Apes,2014,"36.778261,-119.4179324",,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis
2029,Dawn of the Planet of the Apes,2014,"34.2075839,-118.2065539",,"Fox Louisiana Productions, LLC",Twentieth Century Fox,Matt Reeves,Rick Jaffa,Gary Oldman,Keri Russell,Andy Serkis
2030,Days of Wine and Roses,1962,,,Warner Bros. Pictures,Warner Bros. Pictures,Blake Edwards,JP Miller,Jack Lemmon,Lee Remick,Charles Bickford
2031,Desperate Measures,1998,,,Mandalay Entertainment,TriStar Pictures,Barbet Schroeder,David Klass,Michael Keaton,Andy Garcia,Raven-Symone
2032,Dim Sum: A Little Bit of Heart,1985,"37.6191671,-122.3816108",SFO has a museum dedicated to aviation history.,CIM,Orion Classics,Wayne Wang,Terrel Seltzer,Laureen Chew,Kim Chew,Victor Wong
2033,Dim Sum: A Little Bit of Heart,1985,"38.9003692,-77.0209563",,CIM,Orion Classics,Wayne Wang,Terrel Seltzer,Laureen Chew,Kim Chew,Victor Wong
2034,Dim Sum: A Little Bit of Heart,1985,,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",CIM,Orion Classics,Wayne Wang,Terrel Seltzer,Laureen Chew,Kim Chew,Victor Wong
2035,Dirty Harry,1971,"37.8066961,-122.439016","Before the 1906 earthquake, the land on which Marina Green sits was a tidal marsh, and rubble from the earthquake was dumped on the site. However, the site was filled in to provide land for the 1915 Panama-Pacific Exhibition.",The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2036,Dirty Harry,1971,"37.8007752,-122.4102464",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2037,Dirty Harry,1971,"37.7992627,-122.3976732",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2038,Dirty Harry,1971,,"Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced), the couple returned to the steps of the Church for photos, following their City Hall nuptials.",The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2039,Dirty Harry,1971,"37.7605602,-122.3875894",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2040,Dirty Harry,1971,"37.7944675,-122.4048082",In 1847 the first public school in California was erected on what would become Portsmouth Square.,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2041,Dirty Harry,1971,"37.73835820000001,-122.4547542","The cross sits at the highest point in San Francisco (938 feet). This version of the cross was erected in 1934.Though in Dirty Harry the cross is lit at night, the City stopped this practice in 1990.",The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2042,Dirty Harry,1971,"37.7635614,-122.4173724","The two land plots that comprise the Park were used as a Jewish cemetery until 1894 when San Francisco prohibited all burials within city limits. The graves were moved to Colma, CA.",The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2043,Dirty Harry,1971,"37.7669182,-122.4561008",The stadium was demolished and completely rebuilt after sustaining damages in the 1898 Loma Prieta earthquake.,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2044,Dirty Harry,1971,"37.7951279,-122.4042071",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2045,Dirty Harry,1971,"37.7752858,-122.4039338",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2046,Dirty Harry,1971,"37.7479808,-122.4590029",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2047,Dirty Harry,1971,"37.8006416,-122.4090945",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2048,Dirty Harry,1971,"37.7824596,-122.4193841",,The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2049,Dirty Harry,1971,"37.7919407,-122.40328","The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",The Malpaso Company,Warner Brothers,Don Siegel,Harry Julian Fink,Clint Eastwood,Harry Guardino,
2050,Doctor Dolittle,1998,,,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2051,Doctor Dolittle,1998,"37.8027862,-122.4060487",,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2052,Doctor Dolittle,1998,,,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2053,Doctor Dolittle,1998,,"Every hour and half-hour, the clock bell atop the Ferry Building chimes portions of the Westminster Quarters.",Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2054,Doctor Dolittle,1998,"37.8023949,-122.4058222","The Tower was funded by a gift bequeathed by Lillie Hitchcock Coit, a socialite who reportedly liked to chase fires. Though the tower resembles a firehose nozzle, it was not designed this way.",Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2055,Doctor Dolittle,1998,,,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2056,Doctor Dolittle,1998,,,Twentieth Century Fox Film Cooperation,Twentieth Century Fox Film Cooperation,Betty Thomas,Nat Mauldin,Eddie Murphy,Ossie Davis,
2057,Dopamine,2003,,,Kontent Films,Sundance Channel Home Entertainment,Mark Decena,Mark Decena & Timothy Breitbach,John Livingston,Sabrina Lloyd,
2058,Dopamine,2003,"37.8106117,-122.47709","Built in 1853, Fort Point is the only West Coast fort built by the Union Army. Though the Confederate army planned to attack San Francisco, the commanding Confederate general learned that the war had ended while end route to SF.",Kontent Films,Sundance Channel Home Entertainment,Mark Decena,Mark Decena & Timothy Breitbach,John Livingston,Sabrina Lloyd,
2059,Down Periscope,1996,,,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,David S. Ward,Hugh Wilson,Kelsey Grammar,Lauren Holly,
2060,Dr. Dolittle 2,2001,"37.8040257,-122.4650165",This movie was the first to film in the revamped Chrissy Field Picnic Area.,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,
2061,Dr. Dolittle 2,2001,"38.5815719,-121.4943996",,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,
2062,Dr. Dolittle 2,2001,"37.8020026,-122.4196461",,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,
2063,Dr. Dolittle 2,2001,"37.7923841,-122.4810057","In 1776, Spain made the Presidio a fortified area. The area was then given to Mexico, but then given to the US in 1848. The 1994 demilitarization of the area in 1994 marked the end of its 219 years of military use.",Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,
2064,Dr. Dolittle 2,2001,"40.7594235,-73.9850933",,Twentieth Century Fox Film Corp.,Twentieth Century Fox Film Corp.,Steve Carr,Larry Levin,Eddie Murphy,Kristen Wilson,
2065,Dream for an Insomniac,1996,"37.7935724,-122.483638","From 1986-1990, the north end of Baker Beach was home to the Burning Man festival.",Triton Productions,Columbia TriStar Home Video,Tiffanie DeBartolo,Tiffanie DeBartolo,Ione Skye,Jennifer Aniston,
2066,Dream for an Insomniac,1996,,"This location is called the ""Café Blue Eyes"" in the film.",Triton Productions,Columbia TriStar Home Video,Tiffanie DeBartolo,Tiffanie DeBartolo,Ione Skye,Jennifer Aniston,
2067,Dream with the Fishes,1997,"37.80867300000001,-122.409821",,3 Ring Circus Films,Sony Pictures Classics,Finn Taylor,Finn Taylor & Jeffrey Brown,David Arquette,Brad Hunt,
2068,Dream with the Fishes,1997,"37.7982799,-122.3778182","Before opening in 1936, the bridge was blessed by Cardinal Secretary of State Eugenio Pacelli, who later became Pope Pius XII.",3 Ring Circus Films,Sony Pictures Classics,Finn Taylor,Finn Taylor & Jeffrey Brown,David Arquette,Brad Hunt,
2069,Dying Young,1991,,,Twentieth Century Fox Corporation,Twentieth Century Fox Corporation,Joel Schumacher,Richard Friedenberg,Julia Roberts,Campbell Scott,
2070,Edtv,1999,"37.8026694,-122.4491285","The original Palace was built for the 1915 Panama-Pacific Exposition, and completely destroyed in 1964. It was rebuilt in 1965.",Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2071,Edtv,1999,"37.9577016,-121.2907796",,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2072,Edtv,1999,,,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2073,Pushing Dead,2016,,,"Pushing Dead , LLC",TBD,Tom Brown,Tom Brown,Danny Glover,James Roday,Robin Weigert
2074,Edtv,1999,"37.785562,-122.4023816",,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2075,Edtv,1999,"37.7620333,-122.4347591","The original Castro Theatre was built in 1910, a few doors down from the current theatre. The original theatre was converted into retail space, and the current theatre was built in the 1920s.",Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2076,Edtv,1999,"37.7599753,-122.3972755",,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2077,Edtv,1999,"37.80064,-122.3995714",,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2078,Edtv,1999,"39.9526451,-75.1592441",,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2079,Edtv,1999,"37.7996049,-122.4072537",The video store has since moved to an adjacent location.,Imagine Entertainment,MCA / Universal Pictures,Ron Howard,Lowell Ganz,Matthew McConaughey,Jenna Elfman,
2080,Escape From Alcatraz,1979,"37.8269775,-122.4229555",Alcatraz Island was a military fort before it became a prison.,Paramount Pictures,Paramount Pictures,Donald Siegel,Richard Tuggle,Clint Eastwood,Patrick McGoohan,Robert Blossom
2081,Etruscan Smile,2017,"36.1247462,-115.1720827",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2082,Etruscan Smile,2017,"37.7641474,-122.4711468",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2083,Etruscan Smile,2017,"37.7895789,-122.4342146",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2084,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2085,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2086,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2087,Etruscan Smile,2017,,"California Palace of the Legion of Honor was completed in 1924, and on Armistice Day of that year the doors opened to the public. In keeping with the wishes of the donors, to “honor the dead while serving the living,” it was accepted by the city of San Francisco as a museum of fine arts dedicated to the memory of the 3,600 California men who had lost their lives on the battlefields of France during World War I.","Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2088,Etruscan Smile,2017,"37.7849743,-122.4391133",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2089,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2090,Etruscan Smile,2017,"37.80867300000001,-122.409821",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2091,Etruscan Smile,2017,"37.7938381,-122.3908828",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2092,Etruscan Smile,2017,"37.7992627,-122.3976732",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2093,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2094,Etruscan Smile,2017,"37.8004781,-122.404539",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2095,Etruscan Smile,2017,"37.779275,-122.4192417",The museum party interiors were shot in the Historic San Francisco City Hall.,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2096,Etruscan Smile,2017,"37.6191671,-122.3816108",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2097,Etruscan Smile,2017,"37.7854381,-122.3992069",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2098,Etruscan Smile,2017,"36.778261,-119.4179324",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2099,Etruscan Smile,2017,,,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2100,Etruscan Smile,2017,"37.7943625,-122.4003873","The Bentley Reserve is the former San Francisco Federal Reserve. Designed by architect George W. Kelham and completed in 1924, the building has been a prominent landmark of the Financial District for 89 years.","Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2101,Etruscan Smile,2017,"37.7861347,-122.4015083",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2102,Etruscan Smile,2017,"37.7853366,-122.4044068","The Marriott Marquis opened on October 17, 1989, the day of the Loma Prieta earthquake.[7] With better earthquake proofing than several nearby hotels, the building only lost a single window.[7]","Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2103,Etruscan Smile,2017,"37.7490613,-122.4568847",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2104,Etruscan Smile,2017,"47.5962326,-120.6614765",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2105,Etruscan Smile,2017,"37.7875445,-122.4449271",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2106,Etruscan Smile,2017,"36.234528,-93.0952752",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2107,Etruscan Smile,2017,"38.1040864,-122.2566367",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2108,Etruscan Smile,2017,"37.7930869,-122.3992615",,"Po Valley Productions, LLC",TBD,Oded Binnun/ Michel Brezis,"Sarah Bellwood, Michal Lali Kagan, Michael McGowan Amital Stern, Jose Luis Sampedro",Brian Cox,Roseanne Arquette,Thora Birch
2109,Experiment in Terror,1962,,,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2110,Experiment in Terror,1962,"37.7933985,-122.3967649",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2111,Experiment in Terror,1962,"37.8081009,-122.4159393",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2112,Experiment in Terror,1962,"37.7881241,-122.4019021","The hotel was destroyed in the 1906 earthquake and fire, had to be rebuilt, and was reopened in 1909.",Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2113,Experiment in Terror,1962,"39.9611755,-82.99879419999999",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2114,Experiment in Terror,1962,,"Then Vice President Richard Nixon threw out the first pitch when Candlestick opened in 1960. On August 29, 1966, The Beatles played their last concert for paying fans at Candlestick Park.",Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2115,Experiment in Terror,1962,"37.802338,-122.4211563",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2116,Experiment in Terror,1962,"43.7319785,-79.40461580000002",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2117,Experiment in Terror,1962,"37.7892447,-122.4022503",,Columbia Pictures Corporation,Columbia Pictures,Blake Edwards,The Gordons,Glenn Ford,Lee Remick,Stefanie Powers
2118,Family Plot,1976,"37.7918593,-122.4133739",Grace Cathedral Episcopal Church is the West Coast's largest Episcopalian cathedral.,Universal Pictures,Universal Pictures,Alfred Hitchcock,Ernest Lehman,Karen Black,Bruce Dern,Barbara Harris
2119,Family Plot,1976,"37.7923897,-122.4104443","In 1945 the Fairmont hosted the United Nations Conference on International Organization as delegates arrived to draft a charter for the organization. The U.S. Secretary of State, Edward Stettinius drafted the charter in the hotel's Garden Room.",Universal Pictures,Universal Pictures,Alfred Hitchcock,Ernest Lehman,Karen Black,Bruce Dern,Barbara Harris
2120,Family Plot,1976,"37.7905217,-122.430593","Called ""1001 Franklin"" in the film.",Universal Pictures,Universal Pictures,Alfred Hitchcock,Ernest Lehman,Karen Black,Bruce Dern,Barbara Harris
2121,Family Plot,1976,"37.7910067,-122.4174229","Railroad tycoons like Leland Stanford (founder of Stanford University) lived in Nob Hill at the turn of the 20th Century. The 1906 earthquake completely destroyed Nob Hill, with the exception of the wall that surrounded the mansions of Stanford and his neighbor Mark Hopkins.",Universal Pictures,Universal Pictures,Alfred Hitchcock,Ernest Lehman,Karen Black,Bruce Dern,Barbara Harris
2122,Fandom,2004,,,The Digital Golem,Cinequest Distribution,Nicholas Tucker,Nicholas Tucker & Mark Hefti,Mark Hefti,Peter Quintana,
2123,Fat Man and Little Boy,1989,"37.77606249999999,-122.4295929",The 6 Victorian homes across from Alamo Square Park are among the few Victorians to survive the Great Fire.,Paramount Pictures,Paramount Pictures,Roland Joffe,Roland Joffe,Paul Newman,John Cusack,
2124,Fathers' Day,1997,,,Northern Lights Entertainment,Columbia Broadcasting System,Ivan Reitman,Lowell Ganz,Robin Williams,Billy Crystal,
2125,Fearless,1993,"37.7931137,-122.402597",,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2126,Fearless,1993,"37.7909286,-122.3899414",,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2127,Fearless,1993,,,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2128,Fearless,1993,,"Though Marilyn Monroe and Joe DiMaggio were not allowed to be married at the Church (DiMaggio had married his first wife at the Church but was divorced), the couple returned to the steps of the Church for photos, following their City Hall nuptials.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2129,Fearless,1993,"37.7553498,-122.4054036",SF General Hospital is the only Level I Trauma Center serving San Francisco and northern San Mateo County.,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2130,Fearless,1993,"37.7931409,-122.4025849",,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2131,Fearless,1993,"37.7919407,-122.40328","The Bank of America Building was the tallest building on the West Coast from 1969-1972, when it was surpassed by the TransAmerica Pyramid. Today, the Bank of America building is the 5th tallest building on the West Coast.",Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2132,Fearless,1993,"40.709837,-74.00389229999999",,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2133,Fearless,1993,"35.1403138,-90.0548458",,Spring Creek Productions,Warner Bros. Pictures,Peter Weir,Rafael Yglesias,Jeff Bridges,Isabella Rosellini,Rosie Perez
2134,Final Analysis,1992,"40.7358633,-73.9910835","The hotel was originally supposed to be named the Crocker Hotel, after Charles Founder the railroad magnate who founded it. However, the hotel took the name the St. Francis after one of the earliest Gold Rush hotels.",Warner Bros. Pictures,Warner Bros. Pictures,Phil Joanou,Robert Berger,Richard Gere,Kim Basinger,
2135,Final Analysis,1992,"37.8451837,-122.5300777","In 1776, Spain made the Presidio a fortified area. The area was then given to Mexico, but then given to the US in 1848. The 1994 demilitarization of the area in 1994 marked the end of its 219 years of military use.",Warner Bros. Pictures,Warner Bros. Pictures,Phil Joanou,Robert Berger,Richard Gere,Kim Basinger,
2136,Final Analysis,1992,"37.8451837,-122.5300777","In 1776, Spain made the Presidio a fortified area. The area was then given to Mexico, but then given to the US in 1848. The 1994 demilitarization of the area in 1994 marked the end of its 219 years of military use.",Warner Bros. Pictures,Warner Bros. Pictures,Phil Joanou,Robert Berger,Richard Gere,Kim Basinger,
2137,Final Analysis,1992,,"The dome of SF's City Hall is almost a foot taller than that of the US Capitol Building. In 1954, Joe DiMaggio and Marilyn Monroe married at the Beaux Arts-style building.",Warner Bros. Pictures,Warner Bros. Pictures,Phil Joanou,Robert Berger,Richard Gere,Kim Basinger,
2138,Final Analysis,1992,"37.7968712,-122.4029298",,Warner Bros. Pictures,Warner Bros. Pictures,Phil Joanou,Robert Berger,Richard Gere,Kim Basinger,
2139,Flower Drum Song,1961,"37.8199286,-122.4782551","With 23 miles of ladders and 300,000 rivets in each tower, the Golden Gate Bridge was the world's longest span when it opened in 1937.",Fields Productions,Universal Pictures,Henry Koster,Joseph Fields,Nancy Kwan,James Shigeta,Benson Fong
2140,Flower Drum Song,1961,,"First established in the mid-19th Century, SF's Chinatown is the oldest and largest Chinatown in the US.",Fields Productions,Universal Pictures,Henry Koster,Joseph Fields,Nancy Kwan,James Shigeta,Benson Fong
2141,Flubber,1997,"36.1247462,-115.1720827","An artificial island, Treasure Island was created for the 1939 Golden Gate International Exposition, and is named after the novel by Robert Louis Stevenson, a one-time San Francisco resident.",Walt Disney Pictures,Buena Vista Pictures,Les Mayfield,Samuel W. Taylor,Robin Williams,Marcia Gay Harden,
2142,Forrest Gump,1994,"37.8026694,-122.4491285","The original Palace was built for the 1915 Panama-Pacific Exposition, and completely destroyed in 1964. It was rebuilt in 1965.",Paramount Pictures,Paramount Pictures,Robert Zemeckis,Eric Roth,Tom Hanks,Robin Wright,
2143,Foul Play,1978,"37.77849,-122.42067",In 1945 the United Nations had its first conference at The War Memorial Opera House.,Paramount Pictures,Paramount Pictures,Colin Higgins,Colin Higgins,Goldie Hawn,Chevy Chase,Burgess Meredith
2144,Foul Play,1978,,,Paramount Pictures,Paramount Pictures,Colin Higgins,Colin Higgins,Goldie Hawn,Chevy Chase,Burgess Meredith
